row	column	cor	p	group	DiffExp
1207	CytolyticScore	MAGEB1	 1.641725e-01	3.114030e-01	DSRCT	0
1208	T.cells_CD8	MAGEB2	 3.342690e-01	3.501987e-02	DSRCT	0
1209	CytolyticScore	MAGEB2	 4.394947e-01	4.547734e-03	DSRCT	0
1210	T.cells_CD8	MAGEB3	 1.066039e-01	5.126528e-01	DSRCT	0
1211	CytolyticScore	MAGEB3	 2.217402e-02	8.919712e-01	DSRCT	0
1212	T.cells_CD8	MAGEB4	 1.125472e-01	4.892884e-01	DSRCT	0
1213	CytolyticScore	MAGEB4	-2.010484e-01	2.135106e-01	DSRCT	0
1214	T.cells_CD8	MAGEB5	-3.680485e-01	1.945925e-02	DSRCT	0
1215	CytolyticScore	MAGEB5	-1.849428e-01	2.532547e-01	DSRCT	0
1216	T.cells_CD8	MAGEB6	-1.865299e-01	2.491326e-01	DSRCT	0
1217	CytolyticScore	MAGEB6	-2.046822e-01	2.051774e-01	DSRCT	0
1218	T.cells_CD8	MAGEC1	 1.519377e-01	3.493164e-01	DSRCT	0
1219	CytolyticScore	MAGEC1	 1.132706e-01	4.864826e-01	DSRCT	0
1220	T.cells_CD8	MAGEC2	-8.521589e-02	6.011030e-01	DSRCT	0
1221	CytolyticScore	MAGEC2	 6.209283e-03	9.696670e-01	DSRCT	0
1222	T.cells_CD8	MAGEC3	 1.019934e-01	5.311548e-01	DSRCT	0
1223	CytolyticScore	MAGEC3	-4.269889e-02	7.936241e-01	DSRCT	0
1224	T.cells_CD8	MORC1	 3.782385e-01	1.610635e-02	DSRCT	0
1225	CytolyticScore	MORC1	 2.995492e-01	6.040627e-02	DSRCT	0
1226	T.cells_CD8	NLRP4	 5.618487e-02	7.305842e-01	DSRCT	0
1227	CytolyticScore	NLRP4	 4.212856e-02	7.963220e-01	DSRCT	0
1228	T.cells_CD8	NOL4	 1.879189e-01	2.455619e-01	DSRCT	0
1229	CytolyticScore	NOL4	 2.197073e-01	1.731348e-01	DSRCT	0
1230	T.cells_CD8	NR6A1	 2.225141e-01	1.675713e-01	DSRCT	0
1231	CytolyticScore	NR6A1	 6.704228e-02	6.810504e-01	DSRCT	0
1232	T.cells_CD8	NUF2	-2.804878e-01	7.958635e-02	DSRCT	0
1233	CytolyticScore	NUF2	-2.114555e-01	1.902558e-01	DSRCT	0
1234	T.cells_CD8	NXF2	 2.609353e-01	1.038896e-01	DSRCT	0
1235	CytolyticScore	NXF2	 3.078570e-01	5.329244e-02	DSRCT	0
1236	T.cells_CD8	NXF2B	 1.872996e-02	9.086732e-01	DSRCT	0
1237	CytolyticScore	NXF2B	-5.136316e-03	9.749067e-01	DSRCT	0
1238	T.cells_CD8	ODF1	-8.947735e-02	5.829622e-01	DSRCT	0
1239	CytolyticScore	ODF1	-1.913591e-01	2.368673e-01	DSRCT	0
1240	T.cells_CD8	ODF2	-2.583490e-01	1.074876e-01	DSRCT	0
1241	CytolyticScore	ODF2	-1.121127e-01	4.909774e-01	DSRCT	0
1242	T.cells_CD8	ODF3	 5.301972e-02	7.452404e-01	DSRCT	0
1243	CytolyticScore	ODF3	-1.146377e-01	4.812028e-01	DSRCT	0
1244	T.cells_CD8	ODF4	 5.042363e-02	7.573283e-01	DSRCT	0
1245	CytolyticScore	ODF4	 9.356984e-03	9.543035e-01	DSRCT	0
1246	T.cells_CD8	OIP5	-4.343340e-01	5.104833e-03	DSRCT	0
1247	CytolyticScore	OIP5	-2.794367e-01	8.076816e-02	DSRCT	0
1248	T.cells_CD8	OTOA	 5.715090e-01	1.172030e-04	DSRCT	0
1249	CytolyticScore	OTOA	 4.176724e-01	7.326475e-03	DSRCT	0
1250	T.cells_CD8	P4HB	-4.652908e-02	7.755685e-01	DSRCT	0
1251	CytolyticScore	P4HB	 2.520189e-01	1.166929e-01	DSRCT	0
1252	T.cells_CD8	PAGE1	-3.068634e-01	5.410609e-02	DSRCT	0
1253	CytolyticScore	PAGE1	-1.412487e-01	3.846404e-01	DSRCT	0
1254	T.cells_CD8	PAGE2	-1.206033e-01	4.585191e-01	DSRCT	0
1255	CytolyticScore	PAGE2	 2.910738e-02	8.584942e-01	DSRCT	0
1256	T.cells_CD8	PAGE2B	 2.328605e-01	1.481765e-01	DSRCT	0
1257	CytolyticScore	PAGE2B	 1.561306e-01	3.360186e-01	DSRCT	0
1258	T.cells_CD8	PAGE3	NA	NA	DSRCT	0
1259	CytolyticScore	PAGE3	NA	NA	DSRCT	0
1260	T.cells_CD8	PAGE4	-1.906519e-01	2.386374e-01	DSRCT	0
1261	CytolyticScore	PAGE4	-1.079136e-01	5.074568e-01	DSRCT	0
1262	T.cells_CD8	PAGE5	 1.540697e-01	3.425151e-01	DSRCT	0
1263	CytolyticScore	PAGE5	 6.371070e-02	6.961212e-01	DSRCT	0
1264	T.cells_CD8	PASD1	 1.127822e-01	4.883759e-01	DSRCT	0
1265	CytolyticScore	PASD1	-1.023869e-01	5.295628e-01	DSRCT	0
1266	T.cells_CD8	PBK	-2.043152e-01	2.060085e-01	DSRCT	0
1267	CytolyticScore	PBK	-1.491080e-01	3.584691e-01	DSRCT	0
1268	T.cells_CD8	PIWIL2	-1.407129e-01	3.864643e-01	DSRCT	0
1269	CytolyticScore	PIWIL2	-1.731456e-01	2.853221e-01	DSRCT	0
1270	T.cells_CD8	PLAC1	-4.512104e-01	3.475217e-03	DSRCT	0
1271	CytolyticScore	PLAC1	-4.523867e-01	3.380869e-03	DSRCT	0
1272	T.cells_CD8	PLEKHA5	-2.332083e-01	1.475546e-01	DSRCT	0
1273	CytolyticScore	PLEKHA5	-2.724884e-01	8.892834e-02	DSRCT	0
1274	T.cells_CD8	POTEA	-1.377088e-03	9.932713e-01	DSRCT	0
1275	CytolyticScore	POTEA	-9.797111e-02	5.475568e-01	DSRCT	0
1276	T.cells_CD8	POTEB	 6.630832e-02	6.843603e-01	DSRCT	0
1277	CytolyticScore	POTEB	 1.531247e-01	3.455196e-01	DSRCT	0
1278	T.cells_CD8	POTEC	 2.973261e-01	6.243256e-02	DSRCT	0
1279	CytolyticScore	POTEC	 1.263419e-01	4.372537e-01	DSRCT	0
1280	T.cells_CD8	POTED	NA	NA	DSRCT	0
1281	CytolyticScore	POTED	NA	NA	DSRCT	0
1282	T.cells_CD8	POTEE	 4.845559e-03	9.763268e-01	DSRCT	0
1283	CytolyticScore	POTEE	 1.098991e-01	4.996301e-01	DSRCT	0
1284	T.cells_CD8	POTEG	 5.846197e-02	7.200978e-01	DSRCT	0
1285	CytolyticScore	POTEG	 6.201043e-02	7.038576e-01	DSRCT	0
1286	T.cells_CD8	POTEH	-8.869186e-02	5.862875e-01	DSRCT	0
1287	CytolyticScore	POTEH	-1.450776e-01	3.717530e-01	DSRCT	0
1288	T.cells_CD8	PRAME	-3.946331e-01	1.173745e-02	DSRCT	1
1289	CytolyticScore	PRAME	-1.974080e-01	2.220912e-01	DSRCT	1
1290	T.cells_CD8	PRM1	-2.212761e-01	1.700091e-01	DSRCT	0
1291	CytolyticScore	PRM1	-1.297583e-01	4.248574e-01	DSRCT	0
1292	T.cells_CD8	PRM2	 1.317825e-01	4.176066e-01	DSRCT	0
1293	CytolyticScore	PRM2	 9.025167e-02	5.796925e-01	DSRCT	0
1294	T.cells_CD8	PRSS50	-2.368779e-01	1.411077e-01	DSRCT	0
1295	CytolyticScore	PRSS50	-1.866755e-01	2.487566e-01	DSRCT	0
1296	T.cells_CD8	PRSS54	-1.356757e-01	4.038595e-01	DSRCT	0
1297	CytolyticScore	PRSS54	-1.784620e-01	2.705591e-01	DSRCT	0
1298	T.cells_CD8	PRSS55	 2.002436e-01	2.153876e-01	DSRCT	0
1299	CytolyticScore	PRSS55	-7.497370e-02	6.456689e-01	DSRCT	0
1300	T.cells_CD8	RBM46	 1.889028e-02	9.078948e-01	DSRCT	0
1301	CytolyticScore	RBM46	 1.265459e-01	4.365081e-01	DSRCT	0
1302	T.cells_CD8	RGS22	-3.789869e-02	8.164021e-01	DSRCT	0
1303	CytolyticScore	RGS22	 3.192490e-03	9.844017e-01	DSRCT	0
1304	T.cells_CD8	RNF17	 8.093039e-02	6.195885e-01	DSRCT	0
1305	CytolyticScore	RNF17	 5.958849e-02	7.149286e-01	DSRCT	0
1306	T.cells_CD8	ROPN1	 2.953842e-01	6.424641e-02	DSRCT	0
1307	CytolyticScore	ROPN1	 1.276378e-01	4.325285e-01	DSRCT	0
1308	T.cells_CD8	SAGE1	 2.135922e-01	1.857118e-01	DSRCT	0
1309	CytolyticScore	SAGE1	 1.792004e-01	2.685492e-01	DSRCT	0
1310	T.cells_CD8	SEMG1	-7.765148e-02	6.338904e-01	DSRCT	0
1311	CytolyticScore	SEMG1	-2.380423e-02	8.840811e-01	DSRCT	0
1312	T.cells_CD8	SLCO6A1	-1.113535e-01	4.939366e-01	DSRCT	0
1313	CytolyticScore	SLCO6A1	-1.078626e-01	5.076584e-01	DSRCT	0
1314	T.cells_CD8	SPA17	-5.178236e-01	6.211876e-04	DSRCT	0
1315	CytolyticScore	SPA17	-3.752114e-01	1.704720e-02	DSRCT	0
1316	T.cells_CD8	SPACA3	-9.614624e-02	5.550768e-01	DSRCT	0
1317	CytolyticScore	SPACA3	-4.263645e-02	7.939194e-01	DSRCT	0
1318	T.cells_CD8	SPAG1	 3.966229e-01	1.128338e-02	DSRCT	0
1319	CytolyticScore	SPAG1	 3.479814e-01	2.778438e-02	DSRCT	0
1320	T.cells_CD8	SPAG17	-2.448405e-01	1.278372e-01	DSRCT	0
1321	CytolyticScore	SPAG17	-1.539907e-02	9.248634e-01	DSRCT	0
1322	T.cells_CD8	SPAG4	 4.784240e-02	7.694037e-01	DSRCT	0
1323	CytolyticScore	SPAG4	 2.001879e-01	2.155179e-01	DSRCT	0
1324	T.cells_CD8	SPAG6	-2.060424e-01	2.021172e-01	DSRCT	0
1325	CytolyticScore	SPAG6	-3.059730e-01	5.484366e-02	DSRCT	0
1326	T.cells_CD8	SPAG8	-4.071295e-02	8.030285e-01	DSRCT	0
1327	CytolyticScore	SPAG8	-7.549299e-02	6.433780e-01	DSRCT	0
1328	T.cells_CD8	SPAG9	-1.808630e-01	2.640597e-01	DSRCT	0
1329	CytolyticScore	SPAG9	-8.807516e-02	5.889042e-01	DSRCT	0
1330	T.cells_CD8	SPANXA1	-2.690569e-01	9.318650e-02	DSRCT	0
1331	CytolyticScore	SPANXA1	-1.293654e-01	4.262730e-01	DSRCT	0
1332	T.cells_CD8	SPANXA2	-2.690569e-01	9.318650e-02	DSRCT	0
1333	CytolyticScore	SPANXA2	-1.293654e-01	4.262730e-01	DSRCT	0
1334	T.cells_CD8	SPANXB1	 9.776047e-03	9.522592e-01	DSRCT	0
1335	CytolyticScore	SPANXB1	-8.114582e-02	6.186536e-01	DSRCT	0
1336	T.cells_CD8	SPANXC	-1.266563e-02	9.381722e-01	DSRCT	0
1337	CytolyticScore	SPANXC	-5.245019e-02	7.478872e-01	DSRCT	0
1338	T.cells_CD8	SPANXD	NA	NA	DSRCT	0
1339	CytolyticScore	SPANXD	NA	NA	DSRCT	0
1340	T.cells_CD8	SPANXN1	-4.874921e-03	9.761834e-01	DSRCT	0
1341	CytolyticScore	SPANXN1	-1.330306e-01	4.131709e-01	DSRCT	0
1342	T.cells_CD8	SPANXN2	 3.151101e-01	4.764588e-02	DSRCT	0
1343	CytolyticScore	SPANXN2	 3.220785e-01	4.268551e-02	DSRCT	0
1344	T.cells_CD8	SPANXN3	 8.047550e-02	6.215645e-01	DSRCT	0
1345	CytolyticScore	SPANXN3	 1.679029e-01	3.003826e-01	DSRCT	0
1346	T.cells_CD8	SPANXN4	 2.427572e-01	1.312156e-01	DSRCT	0
1347	CytolyticScore	SPANXN4	 2.429853e-01	1.308425e-01	DSRCT	0
1348	T.cells_CD8	SPANXN5	 3.442136e-01	2.963667e-02	DSRCT	0
1349	CytolyticScore	SPANXN5	 3.375475e-01	3.316308e-02	DSRCT	0
1350	T.cells_CD8	SPATA19	 1.937097e-02	9.055614e-01	DSRCT	0
1351	CytolyticScore	SPATA19	 1.551133e-01	3.392158e-01	DSRCT	0
1352	T.cells_CD8	SPEF2	-1.305816e-01	4.218997e-01	DSRCT	0
1353	CytolyticScore	SPEF2	-1.284508e-01	4.295783e-01	DSRCT	0
1354	T.cells_CD8	SPO11	 3.934280e-03	9.807779e-01	DSRCT	0
1355	CytolyticScore	SPO11	 2.154304e-02	8.950279e-01	DSRCT	0
1356	T.cells_CD8	SSX1	-2.292014e-01	1.548379e-01	DSRCT	0
1357	CytolyticScore	SSX1	-2.166713e-01	1.793004e-01	DSRCT	0
1358	T.cells_CD8	SSX2	-1.772882e-01	2.737745e-01	DSRCT	0
1359	CytolyticScore	SSX2	 1.274537e-02	9.377837e-01	DSRCT	0
1360	T.cells_CD8	SSX2B	-4.855144e-02	7.660812e-01	DSRCT	0
1361	CytolyticScore	SSX2B	-4.859705e-02	7.658676e-01	DSRCT	0
1362	T.cells_CD8	SSX3	-5.289765e-02	7.458074e-01	DSRCT	0
1363	CytolyticScore	SSX3	 5.468740e-02	7.375068e-01	DSRCT	0
1364	T.cells_CD8	SSX4	 2.325941e-01	1.486543e-01	DSRCT	0
1365	CytolyticScore	SSX4	 1.523832e-01	3.478885e-01	DSRCT	0
1366	T.cells_CD8	SSX4B	-1.452485e-01	3.711841e-01	DSRCT	0
1367	CytolyticScore	SSX4B	-3.114743e-01	5.041278e-02	DSRCT	0
1368	T.cells_CD8	SSX5	 2.439891e-01	1.292099e-01	DSRCT	0
1369	CytolyticScore	SSX5	 1.216980e-01	4.544202e-01	DSRCT	0
1370	T.cells_CD8	SSX6	 9.491312e-02	5.601855e-01	DSRCT	0
1371	CytolyticScore	SSX6	 2.643311e-01	9.930577e-02	DSRCT	0
1372	T.cells_CD8	SSX7	-8.215563e-02	6.142791e-01	DSRCT	0
1373	CytolyticScore	SSX7	-1.374153e-01	3.978017e-01	DSRCT	0
1374	T.cells_CD8	SSX9	-1.317825e-01	4.176066e-01	DSRCT	0
1375	CytolyticScore	SSX9	-1.596760e-01	3.250221e-01	DSRCT	0
1376	T.cells_CD8	SYCE1	 2.069232e-03	9.898895e-01	DSRCT	0
1377	CytolyticScore	SYCE1	 2.334780e-01	1.470734e-01	DSRCT	0
1378	T.cells_CD8	SYCP1	-3.402425e-01	3.169802e-02	DSRCT	0
1379	CytolyticScore	SYCP1	-2.864035e-01	7.318450e-02	DSRCT	0
1380	T.cells_CD8	TAF7L	-3.253283e-01	4.051999e-02	DSRCT	0
1381	CytolyticScore	TAF7L	-3.541786e-01	2.494660e-02	DSRCT	0
1382	T.cells_CD8	TDRD1	 4.729923e-01	2.054529e-03	DSRCT	0
1383	CytolyticScore	TDRD1	 5.520572e-01	2.216213e-04	DSRCT	0
1384	T.cells_CD8	TDRD6	 5.697936e-01	1.241755e-04	DSRCT	0
1385	CytolyticScore	TDRD6	 3.909861e-01	1.261016e-02	DSRCT	0
1386	T.cells_CD8	TEKT5	 2.011353e-01	2.133087e-01	DSRCT	0
1387	CytolyticScore	TEKT5	 1.354123e-01	4.047813e-01	DSRCT	0
1388	T.cells_CD8	TEX101	 1.889478e-02	9.078729e-01	DSRCT	0
1389	CytolyticScore	TEX101	-3.885291e-01	1.322866e-02	DSRCT	0
1390	T.cells_CD8	TEX14	-3.110694e-01	5.072877e-02	DSRCT	0
1391	CytolyticScore	TEX14	-9.934277e-02	5.419365e-01	DSRCT	0
1392	T.cells_CD8	TEX15	 2.373470e-02	8.844174e-01	DSRCT	0
1393	CytolyticScore	TEX15	 7.559043e-02	6.429484e-01	DSRCT	0
1394	T.cells_CD8	TFDP3	-2.156469e-01	1.814156e-01	DSRCT	0
1395	CytolyticScore	TFDP3	-2.857437e-01	7.387782e-02	DSRCT	0
1396	T.cells_CD8	THEG	-2.590031e-01	1.065688e-01	DSRCT	0
1397	CytolyticScore	THEG	-2.105687e-01	1.921644e-01	DSRCT	0
1398	T.cells_CD8	TMEFF1	-5.457786e-01	2.699772e-04	DSRCT	0
1399	CytolyticScore	TMEFF1	-4.599063e-01	2.828910e-03	DSRCT	0
1400	T.cells_CD8	TMEFF2	-1.071345e-01	5.105447e-01	DSRCT	0
1401	CytolyticScore	TMEFF2	-1.217898e-01	4.540774e-01	DSRCT	0
1402	T.cells_CD8	TMEM108	 4.277674e-02	7.932561e-01	DSRCT	0
1403	CytolyticScore	TMEM108	-9.859159e-02	5.450110e-01	DSRCT	0
1404	T.cells_CD8	TMPRSS12	 7.458113e-02	6.474029e-01	DSRCT	0
1405	CytolyticScore	TMPRSS12	-2.403690e-02	8.829558e-01	DSRCT	0
1406	T.cells_CD8	TPPP2	 9.169958e-02	5.736007e-01	DSRCT	0
1407	CytolyticScore	TPPP2	 1.240807e-01	4.455673e-01	DSRCT	0
1408	T.cells_CD8	TPTE	-5.294547e-02	7.455853e-01	DSRCT	0
1409	CytolyticScore	TPTE	 6.175819e-02	7.050079e-01	DSRCT	0
1410	T.cells_CD8	TSGA10	-8.780488e-02	5.900526e-01	DSRCT	0
1411	CytolyticScore	TSGA10	-2.356809e-01	1.431874e-01	DSRCT	0
1412	T.cells_CD8	TSPY1	NA	NA	DSRCT	0
1413	CytolyticScore	TSPY1	NA	NA	DSRCT	0
1414	T.cells_CD8	TSPY2	 7.096339e-02	6.634685e-01	DSRCT	0
1415	CytolyticScore	TSPY2	-5.319697e-02	7.444172e-01	DSRCT	0
1416	T.cells_CD8	TSPY3	 3.556126e-01	2.432545e-02	DSRCT	0
1417	CytolyticScore	TSPY3	 2.139276e-01	1.850058e-01	DSRCT	0
1418	T.cells_CD8	TSSK6	-1.384615e-01	3.941841e-01	DSRCT	0
1419	CytolyticScore	TSSK6	-1.402818e-01	3.879359e-01	DSRCT	0
1420	T.cells_CD8	TTK	-1.818011e-01	2.615486e-01	DSRCT	0
1421	CytolyticScore	TTK	-1.954930e-01	2.266988e-01	DSRCT	0
1422	T.cells_CD8	TULP2	 1.768933e-01	2.748621e-01	DSRCT	0
1423	CytolyticScore	TULP2	 3.287835e-01	3.831655e-02	DSRCT	0
1424	T.cells_CD8	VENTXP1	-3.789054e-01	1.590507e-02	DSRCT	0
1425	CytolyticScore	VENTXP1	-1.685155e-01	2.985972e-01	DSRCT	0
1426	T.cells_CD8	XAGE1A	 2.517297e-01	1.171272e-01	DSRCT	0
1427	CytolyticScore	XAGE1A	 1.888929e-01	2.430787e-01	DSRCT	0
1428	T.cells_CD8	XAGE1B	 2.840283e-01	7.570447e-02	DSRCT	0
1429	CytolyticScore	XAGE1B	 1.381669e-01	3.952010e-01	DSRCT	0
1430	T.cells_CD8	XAGE1C	 3.269038e-01	3.950283e-02	DSRCT	0
1431	CytolyticScore	XAGE1C	 1.865726e-01	2.490222e-01	DSRCT	0
1432	T.cells_CD8	XAGE1D	 2.517297e-01	1.171272e-01	DSRCT	0
1433	CytolyticScore	XAGE1D	 1.888929e-01	2.430787e-01	DSRCT	0
1434	T.cells_CD8	XAGE1E	 3.273614e-01	3.921135e-02	DSRCT	0
1435	CytolyticScore	XAGE1E	 1.929586e-01	2.328970e-01	DSRCT	0
1436	T.cells_CD8	XAGE2	 2.566506e-01	1.099013e-01	DSRCT	0
1437	CytolyticScore	XAGE2	 2.628462e-01	1.012908e-01	DSRCT	0
1438	T.cells_CD8	XAGE3	-2.877249e-01	7.181132e-02	DSRCT	0
1439	CytolyticScore	XAGE3	-1.118078e-01	4.921649e-01	DSRCT	0
1440	T.cells_CD8	XAGE5	 2.855977e-02	8.611302e-01	DSRCT	0
1441	CytolyticScore	XAGE5	 1.158379e-01	4.765929e-01	DSRCT	0
1442	T.cells_CD8	ZNF165	-2.776735e-02	8.649472e-01	DSRCT	0
1443	CytolyticScore	ZNF165	-1.323944e-01	4.154284e-01	DSRCT	0
1444	T.cells_CD8	ZNF645	-1.343648e-01	4.084591e-01	DSRCT	0
1445	CytolyticScore	ZNF645	-1.030763e-01	5.267800e-01	DSRCT	0
1446	T.cells_CD8	CD99	-6.435272e-02	6.932077e-01	DSRCT	0
1447	CytolyticScore	CD99	 1.269484e-01	4.350386e-01	DSRCT	0
1448	T.cells_CD8	PHOX2B	 4.190351e-01	7.117843e-03	DSRCT	0
1449	CytolyticScore	PHOX2B	 8.136695e-02	6.176945e-01	DSRCT	0
1450	T.cells_CD8	CytolyticScore	 8.076558e-01	0.000000e+00	EWS	NA
1451	T.cells_CD8	ACRBP	 1.268014e-01	2.654624e-01	EWS	0
1452	CytolyticScore	ACRBP	 2.008612e-01	7.590200e-02	EWS	0
1453	T.cells_CD8	ACTL8	-2.764774e-01	1.364413e-02	EWS	0
1454	CytolyticScore	ACTL8	-2.513634e-01	2.544593e-02	EWS	0
1455	T.cells_CD8	ACVR1B	 3.622201e-02	7.513038e-01	EWS	0
1456	CytolyticScore	ACVR1B	 1.240050e-02	9.136265e-01	EWS	0
1457	T.cells_CD8	ADAM2	 2.882187e-02	8.009301e-01	EWS	0
1458	CytolyticScore	ADAM2	-1.272914e-01	2.636047e-01	EWS	0
1459	T.cells_CD8	ADAM29	 1.928885e-02	8.660121e-01	EWS	0
1460	CytolyticScore	ADAM29	-3.310039e-02	7.721278e-01	EWS	0
1461	T.cells_CD8	AKAP3	 1.851022e-01	1.024380e-01	EWS	0
1462	CytolyticScore	AKAP3	 1.335373e-01	2.406955e-01	EWS	0
1463	T.cells_CD8	AKAP4	 7.393250e-02	5.172829e-01	EWS	0
1464	CytolyticScore	AKAP4	 8.989242e-02	4.307885e-01	EWS	0
1465	T.cells_CD8	ANKRD30BP2	 3.255399e-02	7.757899e-01	EWS	0
1466	CytolyticScore	ANKRD30BP2	-7.741877e-02	4.976677e-01	EWS	0
1467	T.cells_CD8	ANKRD45	-2.642892e-01	1.859129e-02	EWS	0
1468	CytolyticScore	ANKRD45	-2.580305e-01	2.168182e-02	EWS	0
1469	T.cells_CD8	ARMC3	-1.385802e-01	2.232307e-01	EWS	0
1470	CytolyticScore	ARMC3	-6.718038e-02	5.563578e-01	EWS	0
1471	T.cells_CD8	ARX	-8.451801e-02	4.589570e-01	EWS	0
1472	CytolyticScore	ARX	-1.421542e-01	2.114047e-01	EWS	0
1473	T.cells_CD8	ATAD2	-2.974927e-01	7.753943e-03	EWS	0
1474	CytolyticScore	ATAD2	-1.370158e-01	2.285510e-01	EWS	0
1475	T.cells_CD8	ATIC	-1.236855e-01	2.774815e-01	EWS	0
1476	CytolyticScore	ATIC	-1.820286e-01	1.083701e-01	EWS	0
1477	T.cells_CD8	BAGE2	-2.246919e-03	9.843204e-01	EWS	0
1478	CytolyticScore	BAGE2	-9.428635e-02	4.085084e-01	EWS	0
1479	T.cells_CD8	BRDT	-1.510925e-01	1.837889e-01	EWS	0
1480	CytolyticScore	BRDT	-1.415354e-01	2.134195e-01	EWS	0
1481	T.cells_CD8	CABYR	-2.320351e-01	3.962139e-02	EWS	0
1482	CytolyticScore	CABYR	-8.743817e-02	4.435280e-01	EWS	0
1483	T.cells_CD8	CAGE1	 2.027378e-02	8.592387e-01	EWS	0
1484	CytolyticScore	CAGE1	-1.516444e-01	1.821741e-01	EWS	0
1485	T.cells_CD8	CALR3	 4.945253e-02	6.651581e-01	EWS	0
1486	CytolyticScore	CALR3	 3.291646e-02	7.733600e-01	EWS	0
1487	T.cells_CD8	CCDC110	-2.234664e-02	8.450173e-01	EWS	0
1488	CytolyticScore	CCDC110	-2.589947e-02	8.207595e-01	EWS	0
1489	T.cells_CD8	CCDC33	-8.201603e-03	9.428114e-01	EWS	0
1490	CytolyticScore	CCDC33	-3.629649e-02	7.508090e-01	EWS	0
1491	T.cells_CD8	CCDC36	 1.444985e-01	2.038924e-01	EWS	0
1492	CytolyticScore	CCDC36	 8.458215e-02	4.586150e-01	EWS	0
1493	T.cells_CD8	CCDC62	 6.103098e-02	5.931289e-01	EWS	0
1494	CytolyticScore	CCDC62	-1.770474e-02	8.769261e-01	EWS	0
1495	T.cells_CD8	CCDC83	-4.765336e-02	6.766504e-01	EWS	0
1496	CytolyticScore	CCDC83	-1.663153e-01	1.429469e-01	EWS	0
1497	T.cells_CD8	CEP290	-1.789922e-01	1.144887e-01	EWS	0
1498	CytolyticScore	CEP290	-1.859098e-01	1.009221e-01	EWS	0
1499	T.cells_CD8	CEP55	-3.084956e-01	5.673555e-03	EWS	0
1500	CytolyticScore	CEP55	-9.672634e-02	3.964324e-01	EWS	0
1501	T.cells_CD8	COX6B2	 2.161636e-02	8.500222e-01	EWS	0
1502	CytolyticScore	COX6B2	-6.150208e-02	5.902736e-01	EWS	0
1503	T.cells_CD8	CPXCR1	-1.125857e-01	3.232120e-01	EWS	0
1504	CytolyticScore	CPXCR1	 1.171209e-03	9.918266e-01	EWS	0
1505	T.cells_CD8	CR1	 2.477361e-01	2.771715e-02	EWS	0
1506	CytolyticScore	CR1	 3.768238e-01	6.193325e-04	EWS	0
1507	T.cells_CD8	CRISP2	-9.737077e-02	3.932786e-01	EWS	0
1508	CytolyticScore	CRISP2	-1.377505e-01	2.260416e-01	EWS	0
1509	T.cells_CD8	CSAG1	-2.144995e-03	9.850316e-01	EWS	0
1510	CytolyticScore	CSAG1	-3.008203e-02	7.924174e-01	EWS	0
1511	T.cells_CD8	CSAG2	 8.971148e-02	4.317206e-01	EWS	0
1512	CytolyticScore	CSAG2	 5.782596e-02	6.127163e-01	EWS	0
1513	T.cells_CD8	CT45A1	 9.426100e-02	4.086350e-01	EWS	0
1514	CytolyticScore	CT45A1	 1.334817e-01	2.408932e-01	EWS	0
1515	T.cells_CD8	CT45A2	-6.900382e-02	5.456678e-01	EWS	0
1516	CytolyticScore	CT45A2	-1.774866e-01	1.176197e-01	EWS	0
1517	T.cells_CD8	CT45A3	 1.448287e-01	2.028501e-01	EWS	0
1518	CytolyticScore	CT45A3	-3.651585e-02	7.493525e-01	EWS	0
1519	T.cells_CD8	CT45A5	 6.189804e-02	5.878786e-01	EWS	0
1520	CytolyticScore	CT45A5	 1.225377e-01	2.819989e-01	EWS	0
1521	T.cells_CD8	CT45A6	 1.178674e-01	3.008833e-01	EWS	0
1522	CytolyticScore	CT45A6	 1.830975e-01	1.062777e-01	EWS	0
1523	T.cells_CD8	CT47A1	NA	NA	EWS	0
1524	CytolyticScore	CT47A1	NA	NA	EWS	0
1525	T.cells_CD8	CT47A10	NA	NA	EWS	0
1526	CytolyticScore	CT47A10	NA	NA	EWS	0
1527	T.cells_CD8	CT47A11	NA	NA	EWS	0
1528	CytolyticScore	CT47A11	NA	NA	EWS	0
1529	T.cells_CD8	CT47A2	NA	NA	EWS	0
1530	CytolyticScore	CT47A2	NA	NA	EWS	0
1531	T.cells_CD8	CT47A3	NA	NA	EWS	0
1532	CytolyticScore	CT47A3	NA	NA	EWS	0
1533	T.cells_CD8	CT47A4	NA	NA	EWS	0
1534	CytolyticScore	CT47A4	NA	NA	EWS	0
1535	T.cells_CD8	CT47A5	NA	NA	EWS	0
1536	CytolyticScore	CT47A5	NA	NA	EWS	0
1537	T.cells_CD8	CT47A6	NA	NA	EWS	0
1538	CytolyticScore	CT47A6	NA	NA	EWS	0
1539	T.cells_CD8	CT47A7	NA	NA	EWS	0
1540	CytolyticScore	CT47A7	NA	NA	EWS	0
1541	T.cells_CD8	CT47A8	NA	NA	EWS	0
1542	CytolyticScore	CT47A8	NA	NA	EWS	0
1543	T.cells_CD8	CT47A9	NA	NA	EWS	0
1544	CytolyticScore	CT47A9	NA	NA	EWS	0
1545	T.cells_CD8	CT47B1	 9.666364e-03	9.326199e-01	EWS	0
1546	CytolyticScore	CT47B1	 7.223861e-02	5.269531e-01	EWS	0
1547	T.cells_CD8	CT55	-9.956091e-02	3.826720e-01	EWS	0
1548	CytolyticScore	CT55	-1.574967e-02	8.904274e-01	EWS	0
